-1,1.22464679914735e-16,3.14159265358979,0,14,5
-1,1.22464679914735e-16,3.14159265358979,0,15,5
-1,1.22464679914735e-16,3.14159265358979,0,16,5
-1,1.22464679914735e-16,3.14159265358979,0,17,5
-1,1.22464679914735e-16,3.14159265358979,0,18,5
-1,1.22464679914735e-16,3.14159265358979,0,19,5
-1,1.22464679914735e-16,3.14159265358979,0,20,5
-1,1.22464679914735e-16,3.14159265358979,0,14,6
-1,1.22464679914735e-16,3.14159265358979,0,15,6
-1,1.22464679914735e-16,3.14159265358979,0,16,6
-1,1.22464679914735e-16,3.14159265358979,0,17,6
-1,1.22464679914735e-16,3.14159265358979,0,18,6
-1,1.22464679914735e-16,3.14159265358979,0,19,6
-1,1.22464679914735e-16,3.14159265358979,0,20,6
-1,1.22464679914735e-16,3.14159265358979,0,14,7
-1,1.22464679914735e-16,3.14159265358979,0,15,7
-1,1.22464679914735e-16,3.14159265358979,0,16,7
-1,1.22464679914735e-16,3.14159265358979,0,17,7
-1,1.22464679914735e-16,3.14159265358979,0,18,7
-1,1.22464679914735e-16,3.14159265358979,0,19,7
-1,1.22464679914735e-16,3.14159265358979,0,20,7
-1,1.22464679914735e-16,3.14159265358979,0,14,8
-1,1.22464679914735e-16,3.14159265358979,0,15,8
-1,1.22464679914735e-16,3.14159265358979,0,16,8
-1,1.22464679914735e-16,3.14159265358979,0,17,8
-1,1.22464679914735e-16,3.14159265358979,0,18,8
-1,1.22464679914735e-16,3.14159265358979,0,19,8
-1,1.22464679914735e-16,3.14159265358979,0,20,8
